username,profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,recently_removed,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
darkpyrex777,True,13,342,734003,2146.2076023391814,56,False,True,False,False,5,False,71112.52,138939.0,13103.0,35191.37391715002,1238432798.1766667,0.4812965756189138,566.0,3953.0,11.0,825.4911669222553,681435.6666666666,3.1253911114219237,1285213.125,7781596.0,82824.0,1606644.447245801,2581306379865.766,2.8302012197696884,True
movie.effects.vfx,True,127,110,608584,5532.581818181819,2614,False,False,True,False,0,False,7705.0,18423.0,1334.0,4948.033498269792,24483035.5,0.5093100270970273,47.08,184.0,1.0,47.99732631442436,2303.7433333333333,1.301874738075244,27593.0,69910.0,10943.0,15359.490327821259,235913943.13043478,1.3190649711649944,True
byparrastore,True,31,1,73638,73638.0,1345,False,False,False,False,0,False,2231.56,5616.0,806.0,1204.1427130258828,1449959.6733333333,1.0263778317569336,18.84,79.0,1.0,20.7297692542231,429.7233333333333,1.5459694933303607,349746.1666666667,1748657.0,4130.0,526832.1278459264,277552090930.6666,1.6453208410842104,True
_lara_78_,True,47,491,504,1.0264765784114054,701,False,False,False,False,10,False,78.44,98.0,60.0,10.69688428157159,114.42333333333333,-0.14460711740158194,4.68,11.0,1.0,2.625515822335362,6.8933333333333335,0.8497430167905384,2287218.5833333335,30381241.0,125171.0,6109737.349436425,37328890479098.43,4.310076360461897,True
rubenmtz__,True,55,790,975,1.2341772151898733,78,False,False,True,False,8,False,247.84,308.0,179.0,30.94575899860916,957.64,-0.47395212969191003,8.96,22.0,1.0,5.645647290907689,31.873333333333335,0.7219285910087688,998409.5416666666,4728372.0,201550.0,990416.0891762252,980924029699.1287,2.473947018219897,True
rebeccamazzaa,True,11,454,497,1.0947136563876652,93,False,False,True,False,2,False,108.6,138.0,81.0,19.261360284258224,371.0,-0.11324575640340295,3.76,8.0,0.0,2.046948949045872,4.19,0.06321227421263438,2829926.1666666665,9074668.0,102689.0,2137561.8369736657,4569170606886.232,0.9918520377455826,True
atelier_olschinsky_artstore,True,131,500,2153,4.306,155,False,False,True,False,3,False,47.32,80.0,30.0,12.79231540157345,163.64333333333332,0.9732430406738438,2.44,10.0,0.0,2.724579478255926,7.423333333333334,1.3029736521570916,1036147.125,3458571.0,602.0,994508.5476248978,989047251298.9836,0.6535424680246291,True
try.europe,True,137,422,59869,141.86966824644549,424,False,False,True,False,16,False,2952.64,7217.0,1477.0,1555.432653636923,2419370.74,1.391764385913549,143.4,478.0,12.0,139.91664185030552,19576.666666666668,1.289950525200247,225766.70833333334,563303.0,12841.0,172572.57442531476,29781293443.780796,0.4614402791772033,True
jesuis.silvia,True,60,670,594,0.8865671641791045,22,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
chiarabito,True,35,890,1238,1.3910112359550562,556,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
serato,True,77,895,335541,374.90614525139665,1677,False,True,True,False,4,False,3372.84,11641.0,549.0,2808.5721710506214,7888077.64,1.2268002094625934,58.32,399.0,2.0,82.80585728075037,6856.81,3.109703405437346,99802.08333333333,426202.0,1310.0,106553.3519571163,11353616813.297102,1.8055569387874653,True
m.paglione,True,57,611,349,0.5711947626841244,32,False,False,True,False,2,False,19.64,53.0,0.0,10.961599639955232,120.15666666666667,1.4433903971168038,1.16,6.0,0.0,1.572683481611393,2.473333333333333,1.6334043822548001,4870756.083333333,24099497.0,4098.0,5963147.308280331,35559125820250.95,1.7030534236286412,True
nicola_puligheddu,True,80,175,158,0.9028571428571428,63,False,False,True,False,7,False,41.8,155.0,23.0,26.605137348514727,707.8333333333333,3.2628207431873,1.72,7.0,0.0,2.0314198646923454,4.126666666666667,1.028486605545853,2552422.25,14488514.0,430.0,3305244.9892616095,10924644439038.979,2.3406320144889436,True
giuliit,True,91,445,730,1.6404494382022472,90,False,False,True,False,3,False,96.84,225.0,56.0,36.98387035812594,1367.8066666666666,1.9512543864258505,3.12,13.0,0.0,3.370459909270543,11.36,1.4603180528470332,597604.75,2750638.0,70060.0,690824.3274345606,477238251375.413,1.6508982138520332,True
belenrodriguezreal,True,0,426,9163588,21510.769953051644,6644,False,True,True,False,13,False,103591.48,271232.0,16115.0,80342.73537586747,6454955127.676667,0.6805914518628896,412.72,2404.0,37.0,527.1172007564668,277852.54333333333,2.3999495990457445,26775.625,116957.0,39.0,34819.407530374556,1212391140.7663043,1.421238030266966,True
alsssxx,True,30,489,463,0.9468302658486708,16,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
aitortamgar,True,92,1349,1478,1.0956263899184582,887,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
binina,True,35,2194,979,0.4462169553327256,442,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
jessicagiulia,True,128,450,694,1.5422222222222222,1144,False,False,False,False,10,False,36.72,62.0,20.0,9.654532614269838,93.21,0.8770130412536974,2.2,6.0,1.0,1.6832508230603465,2.8333333333333335,0.9630090994089687,126078.45833333333,343781.0,83938.0,80450.28395441508,6472248188.346015,1.596274842879195,True
franchino126,True,13,361,332326,920.5706371191136,351,False,True,True,False,1,False,46065.12,82468.0,19625.0,16334.886366608125,266828512.60999998,0.3040393376570239,396.68,1463.0,133.0,283.7792158233815,80530.64333333333,2.2713690799623474,493300.0,2172528.0,87451.0,476459.0243667568,227013201900.52173,2.345308924522146,True
sentientstories,True,10,825,890,1.0787878787878789,215,False,False,False,False,0,False,44.48,96.0,25.0,15.787970103848055,249.26,1.356644628158478,1.2,10.0,0.0,2.101586702153082,4.416666666666667,3.166758434251608,509974.0,6689414.0,5485.0,1350699.4881751486,1824389107356.6086,4.240438071511782,True
trudicoco_rhum,True,0,2922,475,0.16255989048596853,47,False,False,False,False,0,False,52.56,161.0,12.0,34.63870667331562,1199.84,1.4181719132126716,4.8,24.0,0.0,5.163977794943222,26.666666666666668,2.073762396832295,3877383.4166666665,32885794.0,62.0,7350117.108375271,54024221506830.86,2.911285721806502,True
like.a.nova,True,40,997,2634,2.641925777331996,1285,False,False,True,False,9,False,79.72,166.0,11.0,40.96799563887238,1678.3766666666666,0.6567684376992255,4.72,23.0,0.0,6.281719509815764,39.46,1.592950744203903,130474.5,333691.0,8036.0,78072.32603782548,6095288092.956522,0.7217428580182301,True
salamethecat,True,40,47,53,1.127659574468085,31,False,False,False,False,0,False,24.28,105.0,14.0,17.089275389358477,292.04333333333335,4.451087432127442,1.44,5.0,0.0,1.8947295321496416,3.59,0.9949210955512193,97793.41666666667,783610.0,5227.0,165440.09219678194,27370424106.079712,3.393890562870736,True
yomagick,True,73,795,13275,16.69811320754717,93,False,False,True,False,1,False,843.72,2492.0,124.0,616.6370164043025,380241.21,1.187010723101751,16.6,100.0,3.0,19.58102823313083,383.41666666666674,3.275384597209075,3404445.0833333335,45013580.0,242.0,10225108.07336323,104552835111957.9,3.411422910656645,True
amaandafk,True,0,539,2274,4.2189239332096475,326,False,False,False,False,5,False,122.96,249.0,26.0,75.95309956370005,5768.873333333333,0.45436216628783177,5.88,18.0,0.0,5.206726418777926,27.110000000000003,1.063874092397552,860421.5,2497283.0,51106.0,614413.0352872321,377503377930.86957,1.2446379456062338,True
off____white,True,128,29,9390873,323823.2068965517,5582,False,True,True,False,9,False,38051.04,130890.0,13532.0,26493.246819519874,701892127.04,2.5357465466530233,84.52,317.0,27.0,81.68441303782096,6672.343333333334,1.9772359870620193,14397.75,18006.0,7126.0,3344.309810513322,11184408.108695652,-0.34100224196621737,True
naccialessandra,True,0,1980,1212,0.6121212121212121,75,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
tonceomattelli,True,0,577,713,1.2357019064124783,59,False,False,True,False,0,False,66.36,150.0,23.0,36.23980316355669,1313.3233333333333,0.7806158306118652,4.08,22.0,0.0,4.88978527135906,23.91,2.449480681342435,5025607.166666667,27186282.0,291.0,7797945.37214301,60807952026926.58,1.98418729468414,True
unaparolaalgiorno_it,True,126,30,23113,770.4333333333333,269,False,False,True,False,2,False,567.12,1069.0,335.0,161.9939093505267,26242.026666666665,0.8608846016158775,4.84,15.0,0.0,3.8802920852258875,15.056666666666667,1.2501743714340194,90104.91666666667,175021.0,60270.0,20691.582938830292,428141604.51449275,2.868493088067863,True
ristoranteilmammolo,True,0,23,395,17.17391304347826,50,False,False,True,False,0,False,41.96,74.0,10.0,15.506665233591221,240.45666666666668,-0.08387838663444744,1.96,5.0,0.0,1.3686976778431872,1.8733333333333333,0.37146382152286345,1314295.25,7353668.0,101.0,1878089.286122103,3527219366646.6304,1.9008616108670837,True
robertapilu,True,16,2494,15030,6.026463512429832,504,False,False,False,False,7,False,2448.36,5183.0,1222.0,853.0653491966486,727720.49,1.11125829133167,124.32,171.0,54.0,26.795086614278123,717.9766666666667,-0.9996102269236902,233925.25,607508.0,83608.0,134965.01266922604,18215554644.804348,0.971643563816234,True
tourism_in_italy,True,46,333,29043,87.21621621621621,1384,False,False,True,False,1,False,1114.16,4321.0,333.0,783.1211953884704,613278.8066666668,2.792497654854422,13.88,58.0,0.0,15.02586658621281,225.77666666666664,1.7732397319017201,2915444.0833333335,10940242.0,2749.0,3225530.091574581,10404044371653.123,1.0917638308283104,True
ri_ghetto,True,143,752,36592,48.659574468085104,548,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
ruberry,True,134,635,80415,126.63779527559055,1389,False,False,False,False,34,False,2026.72,2957.0,1319.0,449.26602364300817,201839.96,0.20276904928677061,228.72,311.0,166.0,37.68014508110781,1419.7933333333333,0.29651289262952163,187331.16666666666,519015.0,67524.0,110897.81628252148,12298325656.231886,1.1834261061770979,True
stylememaeve,True,94,779,326565,419.2105263157895,4337,False,True,False,False,0,False,6621.16,18948.0,1542.0,4704.990432863104,22136934.973333333,1.0608087536389277,73.68,273.0,20.0,58.63568310622239,3438.1433333333334,1.7116096562662386,111006.875,422816.0,6741.0,94713.9836424299,8970738697.418478,1.7607795910189394,True
alessandro6709,True,122,751,436,0.5805592543275633,8,False,False,False,False,1,False,55.0,65.0,48.0,5.41602560309064,29.333333333333332,0.7002747922789685,3.0,6.0,0.0,2.23606797749979,5.0,-0.38643671323171835,11434610.5,44122092.0,304776.0,16545878.973724784,273766111013147.9,1.5497792940864792,True
yigit,True,26,1720,18912,10.995348837209303,402,False,True,True,False,1,False,198.84,589.0,51.0,134.03005881766472,17964.056666666667,1.2713953271668474,5.76,19.0,1.0,5.076744363598913,25.773333333333333,1.41045048528552,55128.583333333336,171646.0,5362.0,41843.80153870038,1750903727.2101448,0.865164345070058,True
courtneylove,True,102,756,932447,1233.3955026455026,1368,False,True,False,False,7,False,17610.84,57845.0,2539.0,16245.223263778187,263907278.89000002,1.3186143916470052,426.08,1272.0,86.0,351.4729624499349,123533.24333333335,1.1756746000250884,237448.75,1008646.0,3045.0,295367.599347756,87242018744.45653,1.4722459738188134,True
snoopymalpelo,True,43,522,681,1.3045977011494252,501,False,False,False,False,19,False,57.24,132.0,29.0,26.65095370401092,710.2733333333333,1.111828267083281,2.0,7.0,0.0,1.6832508230603465,2.8333333333333335,1.1235106159771306,1444088.0833333333,3255881.0,161526.0,969374.0339172678,939686017633.0363,0.3787636030709528,True
micheletinosax,True,0,779,825,1.0590500641848524,46,False,False,False,False,17,False,55.04,128.0,18.0,28.112097040242304,790.2900000000001,0.9389634588445325,2.12,15.0,0.0,3.126766167571004,9.776666666666666,2.9582136650308084,1576472.7916666667,8099076.0,80.0,2254590.7660901467,5083179522538.954,1.9546753066780984,True
mittaffett,True,141,268,2609,9.735074626865671,117,False,False,False,False,3,False,32.32,66.0,13.0,15.760499146071908,248.39333333333332,0.9265151964286846,0.28,2.0,0.0,0.6137317546507323,0.37666666666666665,1.9973363071430525,381514.375,1303455.0,85963.0,340553.3876967352,115976609871.72282,1.6115958249893763,True
gustoal129,True,138,223,2244,10.062780269058296,552,False,False,True,False,7,False,49.56,108.0,12.0,25.747297592821916,662.9233333333333,0.9486689383246987,2.16,15.0,0.0,3.3376638536557275,11.14,2.527156271480377,84177.70833333333,512874.0,205.0,114844.53657027689,13189267580.041666,2.413720444775924,True
elisavir,True,106,1288,24885,19.320652173913043,2943,False,False,False,False,20,False,213.92,503.0,76.0,117.16047399471661,13726.576666666668,0.6362275397559308,7.6,17.0,1.0,4.339738855430513,18.833333333333336,0.471401054621427,75614.375,131904.0,14127.0,27142.83893679718,736733705.548913,-0.7450117252185374,True
risottiedintorni,True,40,430,899,2.0906976744186045,1896,False,False,True,False,0,False,62.24,98.0,23.0,18.68885585939742,349.2733333333333,0.06387305027157797,2.68,7.0,1.0,1.7009801096230766,2.8933333333333335,1.0842651117852822,697134.75,5411275.0,2756.0,1470948.454307665,2163689355230.1086,2.275407185681753,True
maky_ferrari_official,True,142,1897,13005,6.855561412756985,392,False,False,False,False,13,False,440.08,855.0,184.0,170.0284093909015,28909.66,0.15060091930281494,2.12,7.0,0.0,2.08806130178211,4.36,0.6786539333684285,165589.54166666666,857168.0,13.0,185451.4171425285,34392228120.172104,2.2783743591190095,True
plantsinfocus,True,70,2,85443,42721.5,1318,False,False,False,False,6,False,1733.32,6606.0,524.0,1395.6759330159707,1947911.31,2.127590629280381,10.56,34.0,1.0,9.101648202386203,82.83999999999999,1.2795032033853324,643982.4583333334,5000914.0,72177.0,1160735.8147133477,1347307631558.259,2.704355356872959,True
peppe.sam,True,0,237,231,0.9746835443037974,38,False,False,False,False,0,False,35.52,62.0,12.0,15.283760444777108,233.59333333333333,0.351764221748669,0.88,8.0,0.0,1.76351920885484,3.1100000000000003,2.883730149348952,2791196.6666666665,12066587.0,178.0,3693277.205516045,13640296516784.406,1.2025634739822273,True
ilaria_grappolo,True,67,636,1633,2.5676100628930816,904,False,False,True,False,2,False,68.16,127.0,20.0,23.549026873029522,554.5566666666666,0.4038339966984911,0.48,5.0,0.0,1.0456258094238746,1.093333333333333,3.401778786015689,637764.875,2243730.0,63384.0,584233.9979883963,341329364405.50543,1.2841462140261195,True
damicaste,True,67,377,264,0.7002652519893899,145,False,False,False,False,0,False,20.6,35.0,11.0,6.867799259345505,47.166666666666664,0.6561401534435207,0.8,5.0,0.0,1.3228756555322954,1.7500000000000002,1.6973368495830112,4421209.125,38070052.0,329.0,9687389.145481568,93845508455994.11,2.440399755966582,True
_edoardobaggiani_,True,41,400,231,0.5775,4,False,False,False,False,2,False,56.4,76.0,45.0,11.781341180018513,138.8,1.0001694205593692,4.2,9.0,0.0,3.271085446759225,10.7,0.28173962039053885,8836778.75,20365980.0,2869967.0,7980548.3080073465,63689151296438.914,0.9223705711888188,True
samcannon,True,52,1039,47347,45.569778633301254,169,False,True,False,False,9,False,1305.84,4761.0,250.0,974.9203676882196,950469.7233333333,1.8800306123257804,33.76,130.0,3.0,34.763822191084415,1208.5233333333333,1.3348757269247962,702287.25,4183796.0,7441.0,939253.5189421646,882197172845.2391,2.4635277295617835,True
federicalupetti,True,77,1152,1577,1.3689236111111112,150,False,False,False,False,7,False,161.12,268.0,43.0,54.29189626454394,2947.61,0.06247197463349294,1.56,7.0,0.0,1.8275666882497066,3.34,1.3859810794144534,1462113.5,4234367.0,76593.0,1262576.259060573,1594098809943.3914,1.0825444733142424,True
pictrise,True,134,844,855,1.0130331753554502,396,False,False,False,False,10,False,59.84,127.0,18.0,25.761211151652013,663.64,0.7498248890691281,1.6,15.0,0.0,3.2015621187164243,10.25,3.1785531743938145,597297.5833333334,4222332.0,397.0,985910.2559899049,972019032866.0797,2.445881188371841,True
giannandreahair,True,117,679,28643,42.18409425625921,918,False,False,True,False,0,False,108.08,365.0,33.0,75.5545718890216,5708.493333333334,1.7181388693454869,3.72,9.0,0.0,2.7616420236277306,7.626666666666666,0.4306720976774938,288251.0416666667,1022134.0,15215.0,316038.98305794894,99880638812.30252,1.2427631148561515,True
peanutsloverita,True,146,82,15568,189.85365853658536,934,False,False,True,False,0,False,785.36,1270.0,223.0,250.84571619490202,62923.573333333334,0.008100449797825588,6.04,14.0,1.0,3.599537007264499,12.956666666666667,0.541337324762887,41382.833333333336,43441.0,21595.0,6091.810794306008,37110158.75362319,-3.0131980745051545,True
oz_niv,True,0,232,279,1.2025862068965518,31,False,False,False,False,0,False,22.64,49.0,7.0,10.078359654890935,101.57333333333334,0.8590372744441409,1.2,4.0,0.0,1.2583057392117916,1.5833333333333333,0.8964868009857927,2220691.875,9458700.0,134.0,2692276.7075673966,7248353870109.94,1.2096689537898229,True
aplacetogetlost,True,86,413,684,1.6561743341404358,517,False,False,False,False,1,False,62.08,105.0,29.0,18.31420213932346,335.41,0.5169482437934068,2.08,6.0,1.0,1.3203534880225574,1.7433333333333334,1.2922391383810412,647457.4166666666,2930775.0,59308.0,815375.583833872,664837342712.4276,1.542993395518568,True
claudio_fall,True,132,881,12320,13.98410896708286,794,False,False,False,False,12,False,191.36,446.0,88.0,87.86537050131487,7720.323333333334,1.9024181671858176,4.4,20.0,1.0,4.08248290463863,16.666666666666668,2.390249999999999,606131.6666666666,2951894.0,93382.0,632020.8132139505,399450308335.6232,2.372893657220496,True
pippolo.pippolo,True,8,596,736,1.2348993288590604,49,False,False,True,False,1,False,54.68,77.0,27.0,14.470429618132744,209.39333333333335,-0.11899840116864073,0.88,4.0,0.0,1.2355835328567093,1.5266666666666668,1.0423042728575478,1875498.75,4935665.0,55470.0,1525811.0807479825,2328099454133.326,0.7775274720377638,True
ilariabeernardo,True,9,339,2182,6.436578171091446,481,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
agnese_menicagli,True,49,299,1022,3.4180602006688963,503,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
billiejoearmstrong,True,33,308,2328619,7560.451298701299,1461,False,True,False,False,1,False,86134.76,232418.0,16197.0,64288.9496908813,4133069052.3566666,0.9246728493415153,980.16,5504.0,113.0,1076.789351111287,1159475.3066666666,3.2017649562552957,136893.25,1496178.0,1874.0,304868.0774311136,92944544636.54347,3.9497831086771495,True
